,movieId,average_score,title,genres,tag
345,388,3.0,Boys Life (1995),Drama,
346,389,4.5,"Colonel Chabert, Le (1994)",Drama|Romance|War,
347,390,3.7,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,
348,391,4.5,Jason's Lyric (1994),Crime|Drama,
349,393,2.5,Street Fighter (1994),Action|Adventure|Fantasy,
350,405,2.4166666666666665,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,
351,406,3.0,Federal Hill (1994),Drama,
352,407,3.4375,In the Mouth of Madness (1995),Horror|Thriller,
353,408,3.0,8 Seconds (1994),Drama,
354,409,2.0,Above the Rim (1994),Crime|Drama,
355,410,3.1011904761904763,Addams Family Values (1993),Children|Comedy|Fantasy,black comedy|Christina Ricci|Christopher Lloyd|dark comedy|family|gothic
356,412,3.5,"Age of Innocence, The (1993)",Drama,Edith Wharton
357,413,2.7884615384615383,Airheads (1994),Comedy,Comedy
358,414,2.3333333333333335,"Air Up There, The (1994)",Comedy,
359,415,2.53125,Another Stakeout (1993),Comedy|Thriller,
360,416,2.5,Bad Girls (1994),Western,
361,417,3.6923076923076925,Barcelona (1994),Comedy|Romance,
362,418,3.0,Being Human (1993),Drama,
363,419,2.675,"Beverly Hillbillies, The (1993)",Comedy,
364,420,2.7203389830508473,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,
365,421,3.2083333333333335,Black Beauty (1994),Adventure|Children|Drama,horses
366,422,3.2,Blink (1994),Thriller,
367,423,2.85,Blown Away (1994),Action|Thriller,
368,424,1.8333333333333333,Blue Chips (1994),Drama,
369,425,3.75,Blue Sky (1994),Drama|Romance,mental illness|Oscar (Best Actress)
370,426,3.142857142857143,Body Snatchers (1993),Horror|Sci-Fi|Thriller,
371,427,2.5416666666666665,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,
372,428,3.7222222222222223,"Bronx Tale, A (1993)",Drama,
373,429,2.0,Cabin Boy (1994),Comedy,
374,430,3.75,Calendar Girl (1993),Comedy|Drama,
375,431,3.738095238095238,Carlito's Way (1993),Crime|Drama,Al Pacino|gangster|mafia
376,432,2.6454545454545455,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,
377,433,2.75,Clean Slate (1994),Comedy,
378,434,3.0346534653465347,Cliffhanger (1993),Action|Adventure|Thriller,
379,435,2.4206349206349205,Coneheads (1993),Comedy|Sci-Fi,
380,436,2.5714285714285716,Color of Night (1994),Drama|Thriller,
381,437,2.1666666666666665,Cops and Robbersons (1994),Comedy,
382,438,2.7142857142857144,"Cowboy Way, The (1994)",Action|Comedy|Drama,
383,440,3.5460526315789473,Dave (1993),Comedy|Romance,President
384,441,3.9285714285714284,Dazed and Confused (1993),Comedy,
385,442,3.0925925925925926,Demolition Man (1993),Action|Adventure|Sci-Fi,
386,444,2.3333333333333335,Even Cowgirls Get the Blues (1993),Comedy|Romance,
387,445,3.0,Fatal Instinct (1993),Comedy,
388,446,3.8333333333333335,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,
389,448,3.625,Fearless (1993),Drama,
390,449,1.0,Fear of a Black Hat (1994),Comedy,
391,450,3.0,With Honors (1994),Comedy|Drama,
392,451,4.0,Flesh and Bone (1993),Drama|Mystery|Romance,
393,452,3.0,Widows' Peak (1994),Drama,
394,453,2.8,For Love or Money (1993),Comedy|Romance,
395,454,3.5346534653465347,"Firm, The (1993)",Drama|Thriller,John Grisham
396,455,2.391891891891892,Free Willy (1993),Adventure|Children|Drama,
397,456,3.75,Fresh (1994),Crime|Drama|Thriller,
398,457,3.9921052631578946,"Fugitive, The (1993)",Thriller,based on a TV show
399,458,2.8,Geronimo: An American Legend (1993),Drama|Western,
400,459,2.25,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,
401,460,2.6666666666666665,Getting Even with Dad (1994),Comedy,
402,461,2.75,Go Fish (1994),Drama|Romance,
403,464,2.9,Hard Target (1993),Action|Adventure|Crime|Thriller,
404,466,2.8666666666666667,Hot Shots! Part Deux (1993),Action|Comedy|War,
405,467,5.0,Live Nude Girls (1995),Comedy,
406,468,3.2045454545454546,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,
407,469,3.4,"House of the Spirits, The (1993)",Drama|Romance,
408,470,1.0,House Party 3 (1994),Comedy,
409,471,3.55,"Hudsucker Proxy, The (1994)",Comedy,hula hoop
410,472,2.5833333333333335,I'll Do Anything (1994),Comedy|Drama,
411,473,1.8571428571428572,In the Army Now (1994),Comedy|War,
412,474,3.692857142857143,In the Line of Fire (1993),Action|Thriller,assassination
413,475,4.3,In the Name of the Father (1993),Drama,Ireland
414,476,1.0,"Inkwell, The (1994)",Comedy|Drama,
415,477,3.3823529411764706,What's Love Got to Do with It? (1993),Drama|Musical,biopic
416,478,2.5,Jimmy Hollywood (1994),Comedy|Crime|Drama,
417,479,2.25,Judgment Night (1993),Action|Crime|Thriller,
418,480,3.75,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Dinosaur
419,481,3.1578947368421053,Kalifornia (1993),Drama|Thriller,
420,482,3.625,Killing Zoe (1994),Crime|Drama|Thriller,
421,484,3.0,Lassie (1994),Adventure|Children,
422,485,2.9339622641509435,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,
423,486,3.0,Life with Mikey (1993),Comedy,
424,487,2.5,Lightning Jack (1994),Comedy|Western,
425,488,3.0,M. Butterfly (1993),Drama|Romance,Japan|sexuality
426,489,2.8636363636363638,Made in America (1993),Comedy,
427,490,3.0,Malice (1993),Thriller,
428,491,3.2941176470588234,"Man Without a Face, The (1993)",Drama,
429,492,3.75,Manhattan Murder Mystery (1993),Comedy|Mystery,
430,493,3.6666666666666665,Menace II Society (1993),Action|Crime|Drama,
431,494,3.3780487804878048,Executive Decision (1996),Action|Adventure|Thriller,
432,495,5.0,In the Realm of the Senses (Ai no corrida) (1976),Drama,
433,496,5.0,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,
434,497,3.813953488372093,Much Ado About Nothing (1993),Comedy|Romance,Shakespeare
435,499,2.5,Mr. Wonderful (1993),Comedy|Romance,
436,500,3.388888888888889,Mrs. Doubtfire (1993),Comedy|Drama,cross dressing|divorce|men in drag
437,501,3.6666666666666665,Naked (1993),Drama,
438,502,2.3666666666666667,"Next Karate Kid, The (1994)",Action|Children|Romance,
439,504,3.0,No Escape (1994),Action|Drama|Sci-Fi,
440,505,2.2142857142857144,North (1994),Comedy,
441,506,4.5,Orlando (1992),Drama|Fantasy|Romance,
442,507,3.3846153846153846,"Perfect World, A (1993)",Crime|Drama|Thriller,
443,508,3.6136363636363638,Philadelphia (1993),Drama,AIDs
444,509,3.540983606557377,"Piano, The (1993)",Drama|Romance,
445,510,3.0,Poetic Justice (1993),Drama,
446,511,3.0,"Program, The (1993)",Action|Drama,
447,512,3.0,"Puppet Masters, The (1994)",Horror|Sci-Fi,
448,513,3.375,Radioland Murders (1994),Comedy|Mystery|Romance,radio|show business
449,514,3.4166666666666665,"Ref, The (1994)",Comedy,
450,515,3.6041666666666665,"Remains of the Day, The (1993)",Drama|Romance,Butler|Housekeeper
451,516,3.0555555555555554,Renaissance Man (1994),Comedy|Drama,military
452,517,3.2777777777777777,Rising Sun (1993),Action|Drama|Mystery,
453,518,2.375,"Road to Wellville, The (1994)",Comedy,
454,519,2.4047619047619047,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,
455,520,3.130434782608696,Robin Hood: Men in Tights (1993),Comedy,
456,521,3.1666666666666665,Romeo Is Bleeding (1993),Crime|Thriller,
457,522,3.2857142857142856,Romper Stomper (1992),Action|Drama,Australia|racism|violence
458,523,3.5,Ruby in Paradise (1993),Drama,
459,524,3.485294117647059,Rudy (1993),Drama,football
460,526,4.0,"Savage Nights (Nuits fauves, Les) (1992)",Drama,
461,527,4.225,Schindler's List (1993),Drama|War,moving|thought-provoking|Holocaust|based on a true story|biography|disturbing|holocaust
462,528,2.3333333333333335,"Scout, The (1994)",Comedy|Drama,
463,529,3.875,Searching for Bobby Fischer (1993),Drama,chess
464,531,3.25,"Secret Garden, The (1993)",Children|Drama,In Netflix queue
465,532,3.0,Serial Mom (1994),Comedy|Crime|Horror,
466,533,2.888888888888889,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,
467,534,3.607142857142857,Shadowlands (1993),Drama|Romance,C.S. Lewis
468,535,3.2666666666666666,Short Cuts (1993),Drama,large cast
469,536,3.3333333333333335,"Simple Twist of Fate, A (1994)",Drama,
470,537,3.1666666666666665,Sirens (1994),Drama,
471,538,3.5833333333333335,Six Degrees of Separation (1993),Drama,race
472,539,3.4716981132075473,Sleepless in Seattle (1993),Comedy|Drama|Romance,Empire State Building
473,540,2.6666666666666665,Sliver (1993),Thriller,bad
474,541,4.100806451612903,Blade Runner (1982),Action|Sci-Fi|Thriller,sci-fi|robots|androids|artificial intelligence|atmospheric|cyberpunk|future|mindfuck|Philip K. Dick|atmospheric|dreamlike|existentialism|philosophical
475,542,2.7857142857142856,Son in Law (1993),Comedy|Drama|Romance,
476,543,3.317073170731707,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,beat poetry
477,544,2.4375,Striking Distance (1993),Action|Crime,
478,546,2.0,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,
479,547,3.25,Surviving the Game (1994),Action|Adventure|Thriller,
480,548,2.75,Terminal Velocity (1994),Action|Mystery|Thriller,
481,549,4.5,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,
482,550,3.4,Threesome (1994),Comedy|Romance,
483,551,3.553763440860215,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,Christmas|Halloween
484,552,3.262295081967213,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,knights
485,553,3.8153846153846156,Tombstone (1993),Action|Drama|Western,
486,555,3.8,True Romance (1993),Crime|Thriller,
487,556,3.3333333333333335,"War Room, The (1993)",Documentary,politics
488,558,2.9375,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,
489,562,3.5434782608695654,Welcome to the Dollhouse (1995),Comedy|Drama,adolescence
490,563,4.0,Germinal (1993),Drama|Romance,
491,564,1.5,Chasers (1994),Comedy,
492,567,2.0,Kika (1993),Comedy|Drama,
493,568,3.5,Bhaji on the Beach (1993),Comedy|Drama,
494,569,2.6666666666666665,Little Big League (1994),Comedy|Drama,
495,573,3.5,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,
496,574,3.25,Spanking the Monkey (1994),Comedy|Drama,
497,575,2.65625,"Little Rascals, The (1994)",Children|Comedy,
498,577,2.125,Andre (1994),Adventure|Children|Drama,
499,579,3.0,"Escort, The (Scorta, La) (1993)",Crime|Thriller,
500,580,2.8,Princess Caraboo (1994),Drama,
501,581,4.0,"Celluloid Closet, The (1995)",Documentary,
502,583,4.0,Dear Diary (Caro Diario) (1994),Comedy|Drama,
503,585,2.736111111111111,"Brady Bunch Movie, The (1995)",Comedy,
504,586,2.9956896551724137,Home Alone (1990),Children|Comedy,christmas
505,587,3.4347826086956523,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,overrated
506,588,3.7923497267759565,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,Disney
507,589,3.970982142857143,Terminator 2: Judgment Day (1991),Action|Sci-Fi,apocalypse|Arnold Schwarzenegger|nuclear war|sci-fi|Suspense|time travel|robots|Scifi masterpiece
508,590,3.8353658536585367,Dances with Wolves (1990),Adventure|Drama|Western,American Indians|Native Americans
509,592,3.4285714285714284,Batman (1989),Action|Crime|Thriller,superhero
510,593,4.161290322580645,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,Hannibal Lector|disturbing|drama|gothic|psychology|suspense
511,594,3.616883116883117,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,Disney
512,595,3.7705479452054793,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,Disney
513,596,3.45,Pinocchio (1940),Animation|Children|Fantasy|Musical,Disney
514,597,3.4851851851851854,Pretty Woman (1990),Comedy|Romance,prostitution
515,599,3.8181818181818183,"Wild Bunch, The (1969)",Adventure|Western,
516,600,4.0,Love and a .45 (1994),Action|Comedy|Crime,
517,602,4.0,"Great Day in Harlem, A (1994)",Documentary,
518,605,3.0,One Fine Day (1996),Drama|Romance,
519,606,3.0,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,
520,608,4.116022099447513,Fargo (1996),Comedy|Crime|Drama|Thriller,based on a true story|dark comedy|KIDNAPPING|Steve Buscemi|Coen Brothers
521,609,3.5714285714285716,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,
522,610,3.5454545454545454,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,
523,611,2.4166666666666665,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,
524,612,2.5,"Pallbearer, The (1996)",Comedy,
525,613,3.1875,Jane Eyre (1996),Drama|Romance,
526,615,3.0,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,
527,616,3.411111111111111,"Aristocats, The (1970)",Animation|Children,Disney
528,617,2.8333333333333335,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,
529,618,3.0,Two Much (1995),Comedy|Romance,
530,619,2.6,Ed (1996),Comedy,
531,626,5.0,"Thin Line Between Love and Hate, A (1996)",Comedy,
532,627,3.3333333333333335,"Last Supper, The (1995)",Drama|Thriller,
533,628,3.642857142857143,Primal Fear (1996),Crime|Drama|Mystery|Thriller,edward norton|psychology|suspense|thought-provoking|twist ending|priest
534,631,3.1818181818181817,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,
535,632,4.0,Land and Freedom (Tierra y libertad) (1995),Drama|War,
536,633,5.0,Denise Calls Up (1995),Comedy,
537,634,2.25,Theodore Rex (1995),Comedy,
538,635,3.0,"Family Thing, A (1996)",Comedy|Drama,
539,636,3.0,Frisk (1995),Drama,
540,637,3.0454545454545454,Sgt. Bilko (1996),Comedy,
541,638,3.0,Jack and Sarah (1995),Romance,babies
542,639,3.0,Girl 6 (1996),Comedy|Drama,
543,640,2.6818181818181817,Diabolique (1996),Drama|Thriller,
544,645,3.5,Nelly & Monsieur Arnaud (1995),Drama,
545,647,3.3275862068965516,Courage Under Fire (1996),Action|Crime|Drama|War,Gulf War
546,648,3.537037037037037,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,based on a TV show
547,649,3.0,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,
548,650,3.0,Moll Flanders (1996),Drama,
549,653,3.0923076923076924,Dragonheart (1996),Action|Adventure|Fantasy,
550,656,3.0,Eddie (1996),Comedy,
551,661,3.4489795918367347,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,
552,662,3.2857142857142856,Fear (1996),Thriller,
553,663,3.2916666666666665,Kids in the Hall: Brain Candy (1996),Comedy,
554,665,4.333333333333333,Underground (1995),Comedy|Drama|War,
555,667,2.8125,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,
556,668,4.25,Song of the Little Road (Pather Panchali) (1955),Drama,India
557,670,4.75,"World of Apu, The (Apur Sansar) (1959)",Drama,India
558,671,3.486111111111111,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,spoof
559,673,2.707547169811321,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Bugs Bunny
560,674,3.1666666666666665,Barbarella (1968),Adventure|Comedy|Sci-Fi,
561,678,3.8333333333333335,Some Folks Call It a Sling Blade (1993),Drama|Thriller,
562,679,4.0,"Run of the Country, The (1995)",Drama,
563,680,4.125,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,
564,685,4.0,It's My Party (1996),Drama,
565,688,2.3333333333333335,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,
566,691,3.3333333333333335,Mrs. Winterbourne (1996),Comedy|Romance,
567,692,2.0,Solo (1996),Action|Sci-Fi|Thriller,
568,694,2.9545454545454546,"Substitute, The (1996)",Action|Crime|Drama,
569,695,4.0,True Crime (1996),Mystery|Thriller,
570,697,2.7,Feeling Minnesota (1996),Drama|Romance,
571,698,1.0,Delta of Venus (1995),Drama,
572,700,3.2142857142857144,Angus (1995),Comedy,
573,703,2.0,Boys (1996),Drama,
574,704,2.5714285714285716,"Quest, The (1996)",Action|Adventure,
575,706,3.0,Sunset Park (1996),Drama,
576,707,2.880952380952381,Mulholland Falls (1996),Crime|Drama|Thriller,bad
577,708,3.3879310344827585,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,Veterinarian
578,709,3.090909090909091,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,
579,710,2.5625,Celtic Pride (1996),Comedy,
580,711,3.05,Flipper (1996),Adventure|Children,
581,714,3.966666666666667,Dead Man (1995),Drama|Mystery|Western,
582,715,3.6666666666666665,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,
583,718,4.125,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,
584,719,2.842857142857143,Multiplicity (1996),Comedy,
585,720,4.092592592592593,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,Aardman
586,722,4.0,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,
587,724,3.032258064516129,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,
588,725,2.5,"Great White Hype, The (1996)",Comedy,
589,726,3.0,Last Dance (1996),Drama,
590,728,3.5,Cold Comfort Farm (1995),Comedy,In Netflix queue
591,731,3.3333333333333335,Heaven's Prisoners (1996),Crime|Thriller,
592,733,3.6404958677685952,"Rock, The (1996)",Action|Adventure|Thriller,Alcatraz|Michael Bay|terrorism
593,735,3.9285714285714284,Cemetery Man (Dellamorte Dellamore) (1994),Horror,
594,736,3.321138211382114,Twister (1996),Action|Adventure|Romance|Thriller,Disaster
595,737,2.65,Barb Wire (1996),Action|Sci-Fi,
596,741,4.148148148148148,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,
597,742,2.8181818181818183,Thinner (1996),Horror|Thriller,
598,743,2.5172413793103448,Spy Hard (1996),Comedy,
599,745,3.8958333333333335,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,Aardman
600,747,3.3333333333333335,"Stupids, The (1996)",Comedy,
601,748,3.1136363636363638,"Arrival, The (1996)",Action|Sci-Fi|Thriller,aliens
602,750,4.268041237113402,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,dark comedy|Atomic bomb|black comedy|dark comedy|satire|purity of essence|Slim Pickens|black comedy|dark comedy|Quirky
603,757,4.0,Ashes of Time (Dung che sai duk) (1994),Drama,
604,759,3.5,Maya Lin: A Strong Clear Vision (1994),Documentary,
605,760,4.25,Stalingrad (1993),Drama|War,
606,761,2.789473684210526,"Phantom, The (1996)",Action|Adventure,
607,762,2.4146341463414633,Striptease (1996),Comedy|Crime,
608,764,3.5,Heavy (1995),Drama|Romance,
609,765,3.1578947368421053,Jack (1996),Comedy|Drama,
610,766,3.5,I Shot Andy Warhol (1996),Drama,
611,773,3.5,Touki Bouki (1973),Drama,
612,775,3.0,Spirits of the Dead (1968),Horror|Mystery,
613,778,4.03921568627451,Trainspotting (1996),Comedy|Crime|Drama,based on a book|dark comedy|narrated|drug abuse
614,779,4.0,'Til There Was You (1997),Drama|Romance,
615,780,3.4455445544554455,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,aliens
616,781,3.5,Stealing Beauty (1996),Drama,
617,782,3.0,"Fan, The (1996)",Drama|Thriller,
618,783,3.3297872340425534,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,
